"Label","InputSize","Result","Time","Space","Hashes","Ratio"
"fma_fnv",10000000,2.43325206528e6,16.975211772,1.2874759561e10,10,0.5
"fma_fnv",10000000,2.43325206528e6,16.930336194,1.2874759561e10,10,0.55
"fma_fnv",10000000,4.86650413056e6,16.934122703,1.2874759561e10,10,0.55
"fma_fnv",10000000,1.62216804352e6,17.190385193,1.2874759561e10,10,0.55
"fma_fnv",10000000,4.86650413056e6,16.958917173,1.2874759561e10,10,0.55
"fma_fnv",10000000,2.0277100544e6,16.926471097,1.2874759561e10,10,0.55
"fma_fnv",10000000,1.21662603264e6,17.071415607,1.2874759721e10,10,0.6
"fma_fnv",10000000,5.27204614144e6,16.890154634,1.2874759721e10,10,0.6
"fma_fnv",10000000,3.44710709248e6,16.904791144,1.2874759721e10,10,0.6
"fma_fnv",10000000,1.62216804352e6,16.924288415,1.2874759721e10,10,0.6
"fma_fnv",10000000,4.0554201088e6,16.851922331,1.2874759721e10,10,0.6
"fma_fnv",10000000,4.0554201088e6,16.878258143,1.2874759721e10,10,0.65
"fma_fnv",10000000,1.41939703808e6,17.010822214,1.2874759721e10,10,0.65
"fma_fnv",10000000,2.63602307072e6,16.942141316,1.2874759721e10,10,0.65
"fma_fnv",10000000,3.6498780979200006e6,16.860653641,1.2874759721e10,10,0.65
"fma_fnv",10000000,4.4609621196800005e6,16.917180211,1.2874759721e10,10,0.65
"fma_fnv",10000000,2.0277100544e6,16.94531146,1.2874759561e10,10,0.7
"fma_fnv",10000000,3.24433608704e6,16.937332375,1.2874759561e10,10,0.7
"fma_fnv",10000000,3.64987809792e6,16.92441574,1.2874759561e10,10,0.7
"fma_fnv",10000000,3.24433608704e6,17.227697188,1.2874759561e10,10,0.7
"fma_fnv",10000000,2.43325206528e6,16.968436542,1.2874759561e10,10,0.7
"fma_fnv",10000000,6.48867217408e6,16.90046733,1.2874759561e10,10,0.75
"fma_fnv",10000000,4.0554201088e6,17.023450005,1.2874759561e10,10,0.75
"fma_fnv",10000000,1.21662603264e6,16.864271953,1.2874759561e10,10,0.75
"fma_fnv",10000000,2.0277100544e6,16.923395433,1.2874759561e10,10,0.75
"fma_fnv",10000000,811084.02176,16.993588492,1.2874759561e10,10,0.75
"fma_fnv",10000000,2.0277100544000003e6,17.04112388,1.2874759721e10,10,0.8
"fma_fnv",10000000,2.83879407616e6,17.118202764,1.2874759721e10,10,0.8
"fma_fnv",10000000,2.83879407616e6,17.00802315,1.2874759721e10,10,0.8
"fma_fnv",10000000,1.8249390489600003e6,17.03868997,1.2874759721e10,10,0.8
"fma_fnv",10000000,2.2304810598400002e6,16.971945608,1.2874759721e10,10,0.8
"fma_fnv",10000000,4.0554201088e6,16.941643973,1.2874759721e10,10,0.85
"fma_fnv",10000000,3.0415650816e6,17.041374532,1.2874759721e10,10,0.85
"fma_fnv",10000000,2.43325206528e6,16.939052252,1.2874759721e10,10,0.85
"fma_fnv",10000000,5.27204614144e6,17.012776247,1.2874759721e10,10,0.85
"fma_fnv",10000000,5.27204614144e6,16.918232233,1.2874759721e10,10,0.85
"fma_fnv",10000000,3.64987809792e6,16.935692891,1.2874759561e10,10,0.9
"fma_fnv",10000000,2.43325206528e6,16.874727998,1.2874759561e10,10,0.9
"fma_fnv",10000000,1.62216804352e6,16.920143538,1.2874759561e10,10,0.9
"fma_fnv",10000000,8.1108402176e6,16.968153668,1.2874759561e10,10,0.9
"fma_fnv",10000000,1.21662603264e6,17.013357595,1.2874759561e10,10,0.9
"fma_fnv",10000000,2.0277100544e6,17.029757362,1.2874759561e10,10,0.95
"fma_fnv",10000000,1.21662603264e6,17.114859359,1.2874759561e10,10,0.95
"fma_fnv",10000000,4.0554201088e6,16.924524404,1.2874759561e10,10,0.95
"fma_fnv",10000000,7.29975619584e6,16.925518299,1.2874759561e10,10,0.95
"fma_fnv",10000000,3.64987809792e6,17.050760063,1.2874759561e10,10,0.95
"fma_fnv",10000000,3.24433608704e6,16.979630149,1.2874759481e10,10,1.0
"fma_fnv",10000000,1.21662603264e6,17.012651519,1.2874759481e10,10,1.0
"fma_fnv",10000000,4.86650413056e6,17.210697417,1.2874759481e10,10,1.0
"fma_fnv",10000000,3.24433608704e6,17.001499227,1.2874759481e10,10,1.0
"fma_fnv",10000000,3.24433608704e6,17.020182815,1.2874759481e10,10,1.0
