"Label","InputSize","Result","Time","Space","Hashes","Ratio"
"fma_murmur3",10000000,2.43325206528e6,820.123463866,2.35732202569e11,1000,0.5
"fma_murmur3",10000000,1.62216804352e6,822.086136259,2.37332203721e11,1000,0.5
"fma_murmur3",10000000,1.62216804352e6,814.947773115,2.33812204425e11,1000,0.5
"fma_murmur3",10000000,2.43325206528e6,820.490485724,2.40692202073e11,1000,0.5
"fma_murmur3",10000000,3.24433608704e6,825.182386888,2.43572210377e11,1000,0.5
"fma_murmur3",10000000,1.62216804352e6,823.858794809,2.39252197497e11,1000,0.55
"fma_murmur3",10000000,2.43325206528e6,827.053257853,2.41172196233e11,1000,0.55
"fma_murmur3",10000000,2.43325206528e6,817.244175209,2.40052194425e11,1000,0.55
"fma_murmur3",10000000,1.62216804352e6,821.479528069,2.37972199177e11,1000,0.55
"fma_murmur3",10000000,1.62216804352e6,823.752388464,2.40532197897e11,1000,0.55
"fma_murmur3",10000000,1.62216804352e6,823.645137745,2.41972199305e11,1000,0.6
"fma_murmur3",10000000,2.43325206528e6,820.479770149,2.41012201545e11,1000,0.6
"fma_murmur3",10000000,1.62216804352e6,840.558996734,2.41332204985e11,1000,0.6
"fma_murmur3",10000000,1.62216804352e6,821.02402595,2.40052199289e11,1000,0.6
"fma_murmur3",10000000,1.62216804352e6,820.638547015,2.36852204377e11,1000,0.6
"fma_murmur3",10000000,1.62216804352e6,821.213472951,2.39732195305e11,1000,0.65
"fma_murmur3",10000000,1.62216804352e6,823.896697974,2.39572207401e11,1000,0.65
"fma_murmur3",10000000,1.62216804352e6,821.641600784,2.32052197049e11,1000,0.65
"fma_murmur3",10000000,2.43325206528e6,822.678504462,2.40372205049e11,1000,0.65
"fma_murmur3",10000000,1.62216804352e6,816.399929319,2.36852197033e11,1000,0.65
"fma_murmur3",10000000,1.62216804352e6,823.66622139,2.40532198393e11,1000,0.7
"fma_murmur3",10000000,2.43325206528e6,825.338520924,2.41332200809e11,1000,0.7
"fma_murmur3",10000000,1.62216804352e6,820.005322125,2.38132208745e11,1000,0.7
"fma_murmur3",10000000,1.62216804352e6,827.338636985,2.45172206201e11,1000,0.7
"fma_murmur3",10000000,1.62216804352e6,824.465574944,2.40532203929e11,1000,0.7
"fma_murmur3",10000000,1.62216804352e6,822.858494636,2.38132195609e11,1000,0.75
"fma_murmur3",10000000,1.62216804352e6,821.44746976,2.42612197417e11,1000,0.75
"fma_murmur3",10000000,2.43325206528e6,823.194035167,2.40052205945e11,1000,0.75
"fma_murmur3",10000000,1.62216804352e6,828.272548643,2.41012205577e11,1000,0.75
"fma_murmur3",10000000,2.43325206528e6,826.195568217,2.43732208985e11,1000,0.75
"fma_murmur3",10000000,2.0277100544000003e6,825.35714768,2.38452204809e11,1000,0.8
"fma_murmur3",10000000,2.43325206528e6,823.877405269,2.35412200761e11,1000,0.8
"fma_murmur3",10000000,1.62216804352e6,821.768414927,2.34292205721e11,1000,0.8
"fma_murmur3",10000000,1.62216804352e6,826.584905946,2.40532207625e11,1000,0.8
"fma_murmur3",10000000,2.43325206528e6,825.866041169,2.41332199433e11,1000,0.8
"fma_murmur3",10000000,2.43325206528e6,825.812311206,2.41492199865e11,1000,0.85
"fma_murmur3",10000000,1.62216804352e6,825.684721474,2.39892204809e11,1000,0.85
"fma_murmur3",10000000,1.62216804352e6,825.625366717,2.37812207737e11,1000,0.85
"fma_murmur3",10000000,1.62216804352e6,822.275396809,2.38772204953e11,1000,0.85
"fma_murmur3",10000000,2.43325206528e6,822.023544147,2.37012204249e11,1000,0.85
"fma_murmur3",10000000,2.43325206528e6,824.656155533,2.36052201801e11,1000,0.9
"fma_murmur3",10000000,2.43325206528e6,825.964455712,2.40852200889e11,1000,0.9
"fma_murmur3",10000000,2.43325206528e6,821.886464315,2.36692202985e11,1000,0.9
"fma_murmur3",10000000,1.62216804352e6,827.279608179,2.40372206617e11,1000,0.9
"fma_murmur3",10000000,2.43325206528e6,825.710330063,2.37332207081e11,1000,0.9
"fma_murmur3",10000000,2.43325206528e6,822.934959266,2.37172199721e11,1000,0.95
"fma_murmur3",10000000,2.43325206528e6,821.941902212,2.40212198569e11,1000,0.95
"fma_murmur3",10000000,1.62216804352e6,820.544559947,2.34612198585e11,1000,0.95
"fma_murmur3",10000000,1.62216804352e6,824.504722779,2.38612197097e11,1000,0.95
"fma_murmur3",10000000,2.0277100544000003e6,827.449053346,2.38932198601e11,1000,0.95
"fma_murmur3",10000000,1.62216804352e6,840.19452511,2.37812204153e11,1000,1.0
"fma_murmur3",10000000,3.24433608704e6,825.576520271,2.40212196985e11,1000,1.0
"fma_murmur3",10000000,2.43325206528e6,825.298579659,2.41172193385e11,1000,1.0
"fma_murmur3",10000000,1.62216804352e6,827.212043491,2.38452201641e11,1000,1.0
"fma_murmur3",10000000,1.62216804352e6,830.05457264,2.47092206953e11,1000,1.0
